IsCanceled,LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests
1,46,2,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,79.35,0,1
0,46,2,3,0,1.0,0,0,0,0,0,1,1,0,0,0,2,63.12,0,0
1,27,4,5,1,0.0,0,0,0,0,0,0,0,0,0,0,2,70.0,0,0
0,33,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.3,0,1
0,39,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,64.64,0,1
0,57,1,1,2,1.0,0,0,0,0,0,0,3,1,0,0,2,91.5,0,1
1,26,1,1,2,2.0,0,0,0,0,0,5,5,0,0,0,2,171.0,0,0
0,44,1,1,2,2.0,0,0,0,0,0,5,6,3,0,0,3,173.0,0,0
0,57,1,2,2,0.0,0,0,0,0,0,1,1,0,0,0,2,23.0,0,0
0,56,1,2,2,0.0,0,0,0,0,0,1,1,0,0,0,2,71.52,0,0
1,31,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,72.9,0,0
0,33,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.3,0,1
1,44,1,3,0,2.0,0,0,0,0,0,1,1,0,0,0,3,66.5,0,1
0,37,1,4,2,0.0,0,3,0,0,0,0,0,0,0,0,2,78.5,1,1
0,34,1,4,1,0.0,0,0,0,0,0,0,0,0,0,0,2,73.9,0,0
0,33,1,4,2,1.0,0,0,0,0,0,3,3,0,0,0,2,75.23,0,2
0,54,1,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,75.95,0,1
0,34,1,4,1,0.0,0,0,0,0,0,0,0,0,0,0,2,73.9,0,0
1,20,3,5,1,0.0,0,0,0,0,0,0,0,0,0,0,2,86.0,0,1
1,20,3,5,1,0.0,0,0,0,0,0,0,0,0,0,0,2,86.0,0,1
1,1,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,81.0,0,1
1,1,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,17,0,2,3,0.0,0,0,0,0,0,0,0,0,0,0,2,136.0,0,0
0,41,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,57.83,0,1
0,64,0,3,0,2.0,0,0,0,0,0,1,1,0,0,0,3,69.5,0,1
1,1,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,79.0,0,0
1,1,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,79.0,0,0
0,66,0,3,2,0.0,0,0,0,0,0,1,1,1,0,0,3,80.55,1,1
1,34,0,4,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
0,45,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,65.75,0,1
0,35,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,2,73.9,0,1
1,35,0,5,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,1
1,3,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,100.0,0,1
1,0,0,1,2,0.0,0,0,0,0,0,4,4,0,0,0,2,0.0,0,2
1,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,67.5,0,1
1,119,0,3,2,0.0,0,0,0,0,0,1,1,0,0,0,2,81.0,0,1
1,119,0,3,2,0.0,0,0,0,0,0,1,1,0,0,0,2,81.0,0,1
0,39,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,57.28,0,1
1,35,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,87.3,0,0
1,23,0,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,72.8,0,0
1,20,0,4,2,0.0,0,3,0,0,0,0,0,0,0,0,2,63.2,0,0
1,10,0,4,2,1.0,0,0,0,0,0,0,0,3,0,0,2,126.5,0,2
0,37,1,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.3,0,1
1,7,1,4,3,0.0,0,0,0,0,0,3,3,2,0,0,2,127.0,0,1
1,26,2,4,2,2.0,0,0,0,0,0,5,5,4,0,0,2,171.0,0,0
1,29,7,19,2,0.0,0,3,0,0,0,0,0,0,0,0,2,68.34,0,0
1,21,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
1,21,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
1,21,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
1,2,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
0,48,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,89.3,0,0
0,37,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,89.3,1,0
0,70,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,76.5,0,0
1,5,0,3,2,2.0,0,0,0,0,0,1,1,0,0,0,2,83.03,0,0
0,57,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.3,0,0
1,2,0,3,2,2.0,0,0,0,0,0,1,1,0,0,0,2,85.03,0,1
1,1,0,3,0,0.0,0,0,0,0,0,1,1,0,0,0,2,0.0,0,1
1,35,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
0,50,1,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,51.09,0,1
1,24,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,0
1,7,1,3,2,0.0,0,0,0,0,0,0,0,1,0,0,2,60.0,0,0
0,40,1,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,68.5,0,0
0,41,1,3,2,0.0,0,0,0,0,0,1,1,1,0,0,3,67.15,0,0
0,35,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,61.16,0,0
0,44,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,67.5,0,0
0,40,1,3,0,2.0,0,0,0,0,0,1,1,0,0,0,3,67.15,0,0
1,70,0,3,2,0.0,0,3,0,0,0,0,0,1,0,0,2,78.3,0,1
0,39,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.3,0,1
1,38,2,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
1,14,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,1
0,0,0,1,0,0.0,0,3,0,0,0,3,0,2,0,0,2,0.0,0,2
1,35,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
1,15,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,15,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
1,44,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
1,15,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,9,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,1
1,15,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,15,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,5,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,1
1,12,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,106.0,0,1
1,15,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,7,0,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,106.0,0,0
1,15,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,15,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,20,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
0,50,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,62.29,0,1
1,35,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
1,19,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,1
1,15,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,40,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,78.3,0,1
0,37,1,2,0,2.0,0,0,0,0,0,1,1,0,0,0,2,69.5,0,1
0,42,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,71.6,0,0
1,9,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,1
1,17,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,93.0,0,0
1,6,1,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,106.0,0,2
0,37,1,2,2,0.0,0,0,0,0,0,1,1,1,0,0,2,71.55,0,0
1,30,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,68.7,0,0
1,23,1,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,1
1,23,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,72.8,0,0
1,41,1,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,1
0,41,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.3,0,0
1,18,1,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,19,1,2,2,0.0,0,2,0,0,0,0,0,0,0,0,2,138.0,0,1
1,23,1,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,1
1,64,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,73.95,0,0
1,17,2,2,3,0.0,0,0,0,0,0,0,0,0,0,0,2,127.0,0,0
1,64,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,73.95,0,0
1,38,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,78.3,0,1
0,154,1,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,62.0,0,1
1,22,2,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,80.8,0,0
0,37,2,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,87.3,0,0
1,4,2,5,3,0.0,0,0,0,0,0,3,3,0,0,0,2,128.29,0,1
1,9,3,7,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,0
1,5,4,8,2,0.0,0,0,0,0,0,3,3,0,0,0,2,106.83,0,0
1,4,6,14,1,0.0,0,0,0,0,0,3,3,2,0,0,2,108.35,0,0
1,28,8,21,1,0.0,0,3,0,0,0,0,0,1,0,0,2,68.65,0,0
1,17,0,1,2,0.0,0,0,0,0,0,3,3,0,0,0,2,95.0,0,2
0,38,0,1,2,0.0,0,0,0,0,0,1,1,1,0,0,3,69.52,0,0
0,159,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,70.0,0,0
1,36,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
0,37,0,1,2,0.0,0,0,0,0,0,1,1,0,0,0,3,69.53,0,0
1,2,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
0,159,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,70.0,0,0
1,85,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,87.0,0,0
1,30,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,81.9,0,0
1,4,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,0
1,25,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,0
0,159,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,70.0,0,0
1,2,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,1
0,39,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
1,46,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,48.6,0,0
1,30,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,81.9,0,0
1,0,1,1,2,0.0,0,0,0,0,0,3,4,0,0,0,3,106.0,0,0
1,21,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,0
1,35,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,72.9,0,1
0,68,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,78.3,0,1
1,0,1,1,2,0.0,0,0,0,0,0,3,5,0,0,0,3,106.0,0,0
1,0,1,1,2,0.0,0,0,0,0,0,3,4,0,0,0,3,106.0,0,0
1,21,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,0
1,68,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,78.3,0,0
1,11,1,1,2,1.0,0,0,0,0,0,0,0,0,0,0,2,83.55,0,0
0,39,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,78.3,0,1
1,0,1,1,2,0.0,0,0,0,0,0,3,4,0,0,0,3,106.0,0,0
1,0,1,1,2,0.0,0,0,0,0,0,3,4,0,0,0,3,106.0,0,0
1,5,2,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
0,60,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,67.5,0,0
0,67,2,1,1,0.0,0,3,0,0,0,0,0,0,0,0,2,48.51,0,0
1,38,2,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
0,67,2,1,1,1.0,0,3,0,0,0,0,0,0,0,0,2,51.97,0,0
0,39,2,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,1
0,38,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,67.5,0,0
1,10,2,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
0,38,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,67.5,0,0
1,11,8,21,1,0.0,0,0,0,0,0,3,3,0,0,0,2,103.38,0,0
1,4,1,0,2,0.0,0,3,0,0,0,0,0,0,0,0,2,60.4,0,0
1,1,1,0,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,1,1,0,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,1,1,0,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,1,1,0,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
1,2,2,1,1,0.0,0,3,0,0,0,0,0,0,0,0,3,79.0,0,0
1,2,2,1,1,0.0,0,3,0,0,0,0,0,0,0,0,3,79.0,0,0
1,2,2,1,1,0.0,0,3,0,0,0,0,0,0,0,0,3,79.0,0,0
1,2,2,1,1,0.0,0,3,0,0,0,0,0,0,0,0,3,80.0,0,0
1,2,2,1,1,0.0,0,3,0,0,0,0,0,0,0,0,3,79.0,0,0
0,43,2,1,2,0.0,0,0,0,0,0,3,3,0,0,0,2,87.97,0,0
1,20,2,1,3,0.0,0,0,0,0,0,3,3,0,0,0,2,127.0,0,1
1,2,2,1,1,0.0,0,3,0,0,0,0,0,0,0,0,3,79.0,0,0
0,54,2,1,2,0.0,0,0,0,0,0,0,3,0,0,0,2,69.5,0,2
1,2,2,1,1,0.0,0,3,0,0,0,0,0,0,0,0,3,79.0,0,0
1,40,2,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,1
1,17,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,1
1,25,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,72.8,0,0
1,2,2,1,1,0.0,0,3,0,0,0,0,0,0,0,0,3,79.0,0,0
1,2,2,1,1,0.0,0,3,0,0,0,0,0,0,0,0,3,80.0,0,0
0,42,2,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,90.76,0,1
1,40,2,5,2,0.0,0,3,0,0,0,0,0,0,0,0,2,77.23,0,0
1,33,1,0,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
1,3,1,0,1,0.0,0,0,0,0,0,0,0,1,0,0,2,65.0,0,0
1,38,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,2,67.5,0,1
0,62,1,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,48.6,0,0
0,62,1,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,48.6,0,0
1,39,1,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
1,6,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
1,8,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
1,7,1,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,66.22,0,1
1,4,1,3,3,0.0,0,0,0,0,0,0,0,0,0,0,2,92.65,0,1
0,63,1,3,2,0.0,0,0,0,0,0,1,1,1,0,0,2,65.66,0,1
0,62,1,3,2,0.0,0,0,0,0,0,1,1,0,0,0,2,65.66,0,1
1,19,1,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,2
0,71,1,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,63.49,0,1
1,6,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,1
0,0,0,1,3,0.0,0,0,0,0,0,3,3,1,0,0,2,111.0,0,0
1,40,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,72.9,0,0
1,15,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,1
1,15,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,1
1,25,0,2,1,0.0,0,3,0,0,0,0,0,0,0,0,2,56.98,0,0
0,63,0,3,1,0.0,0,3,0,0,0,0,0,0,0,0,2,48.51,0,1
1,3,0,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,106.0,0,0
1,17,0,4,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,2
1,3,0,4,2,0.0,0,0,0,0,0,3,3,0,0,0,2,106.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,43,0,3,1,0.0,0,0,0,0,0,4,4,0,0,0,2,86.61,0,0
1,71,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,78.3,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,10,0,3,3,0.0,0,0,0,0,0,3,3,0,0,0,2,130.33,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,44,0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2,75.0,0,0
1,16,0,4,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
0,74,1,4,2,0.0,0,0,0,0,0,0,0,0,0,0,2,55.24,0,0
1,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,79.0,0,0
1,14,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
1,14,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,85.0,0,0
1,46,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,72.0,0,1
0,52,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,84.8,0,1
0,76,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.3,0,0
0,45,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,83.3,0,1
0,70,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,87.3,1,0
0,43,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,96.3,0,1
0,47,0,3,2,0.0,0,0,0,0,0,3,3,0,0,0,2,90.3,0,0
0,45,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,70.5,0,1
1,62,2,3,2,0.0,0,0,0,0,0,1,1,0,0,0,2,65.66,0,0
1,42,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,75.56,0,0
1,42,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,75.56,0,0
1,63,2,3,2,0.0,0,0,0,0,0,1,1,1,0,0,2,65.66,0,0
1,42,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,73.56,0,0
1,4,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
1,4,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
1,99,0,1,1,0.0,0,0,0,0,0,0,3,0,0,0,3,80.0,0,0
1,4,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,80.0,0,0
1,99,0,1,2,0.0,0,0,0,0,0,0,0,2,0,0,3,90.0,0,0
1,8,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,3,81.0,0,0
1,8,0,2,2,2.0,0,0,0,0,0,4,4,0,0,0,2,135.0,0,4
1,45,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,72.9,0,0
1,26,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,0
1,29,0,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,75.05,0,0
1,52,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,78.3,0,1
0,47,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.3,0,1
0,77,1,2,2,0.0,0,0,0,0,0,0,3,0,0,0,2,80.3,0,1
1,18,1,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,69.0,0,0
1,48,1,2,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
0,44,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.3,0,0
1,17,3,7,1,0.0,0,0,0,0,0,3,3,0,0,0,2,107.7,0,1
1,34,4,9,2,0.0,0,0,0,0,0,0,0,2,0,0,2,84.69,0,0
1,34,4,9,1,0.0,0,3,0,0,0,0,0,2,0,0,2,69.82,0,0
1,17,6,15,1,0.0,0,0,0,0,0,3,3,0,0,0,2,103.39,0,1
1,130,0,1,2,0.0,0,0,0,0,0,1,1,0,0,0,2,61.25,0,0
0,47,0,1,2,0.0,0,0,0,0,0,1,1,0,0,0,3,69.53,0,0
1,130,0,1,2,0.0,0,0,0,0,0,1,1,0,0,0,2,61.25,0,0
1,24,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,79.0,0,0
0,47,0,1,2,0.0,0,0,0,0,0,1,1,1,0,0,3,71.52,0,0
0,53,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.3,0,1
1,31,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,72.8,0,2
0,48,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,57.28,0,1
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,91.0,0,1
0,47,1,1,1,0.0,0,0,0,0,0,0,0,3,0,0,2,82.9,0,0
1,31,2,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,71.1,0,0
0,47,2,1,2,0.0,0,0,0,0,0,3,3,0,0,0,2,89.3,0,1
1,49,2,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,67.5,0,0
0,47,2,2,2,0.0,0,0,0,0,0,3,3,0,0,0,2,79.35,0,0
0,53,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,75.95,0,1
0,53,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,65.75,0,0
